296.063978	822.469435	690.000000	364.502856
294.652458	822.469490	760.000000	364.502832
293.246801	822.469544	520.000000	364.502808
294.616465	822.469594	490.000000	364.502786
296.075609	822.469637	290.000000	364.502767
294.817887	822.469683	470.000000	364.502746
295.540203	822.469749	460.000000	364.502717
295.746532	822.469791	240.000000	364.502698
296.266646	822.469835	200.000000	364.502679
294.796802	822.469878	90.000000	364.502660
297.555769	822.469928	270.000000	364.502637
298.208860	822.469974	140.000000	364.502617
295.504771	822.470007	90.000000	364.502602
296.154592	822.469970	100.000000	364.502619
296.093439	822.469930	100.000000	364.502636
295.164375	822.469877	110.000000	364.502660
294.193790	822.469834	170.000000	364.502679
294.447366	822.469792	100.000000	364.502698
294.749531	822.469745	140.000000	364.502718
296.449768	822.469708	220.000000	364.502735
294.525362	822.469661	530.000000	364.502756
295.658846	822.469614	400.000000	364.502777
295.736738	822.469562	290.000000	364.502800
294.175314	822.469497	370.000000	364.502829
296.284591	822.469453	490.000000	364.502848
295.035894	822.469399	560.000000	364.502872
295.344182	822.469352	810.000000	364.502893
293.658080	822.469304	680.000000	364.502914
296.615958	822.469260	740.000000	364.502933
294.447104	822.469213	850.000000	364.502954
296.283390	822.469162	1090.000000	364.502977
295.516787	822.469109	1110.000000	364.503001
295.903484	822.469044	1220.000000	364.503029
296.105324	822.468994	1270.000000	364.503051
294.333549	822.468943	1420.000000	364.503074
297.766094	822.468898	1310.000000	364.503094
294.605517	822.468853	1170.000000	364.503114
295.897619	822.468806	1240.000000	364.503135
295.505672	822.468764	1120.000000	364.503153
295.418629	822.468710	910.000000	364.503177
294.823040	822.468665	840.000000	364.503197
296.227761	822.468599	950.000000	364.503226
295.625226	822.468543	720.000000	364.503251
298.415504	822.468499	910.000000	364.503271
295.488767	822.468450	720.000000	364.503292
295.409656	822.468409	530.000000	364.503311
296.513549	822.468363	480.000000	364.503331
297.197784	822.468316	480.000000	364.503352
295.246041	822.468264	370.000000	364.503375
296.476051	822.468192	400.000000	364.503407
296.293368	822.468143	170.000000	364.503429
297.635415	822.468092	340.000000	364.503451
298.159144	822.468036	350.000000	364.503476
296.982753	822.467990	240.000000	364.503496
296.780891	822.467941	220.000000	364.503518
296.796105	822.467899	90.000000	364.503536
296.015730	822.467850	90.000000	364.503558
295.326012	822.467799	150.000000	364.503581
296.029391	822.467732	200.000000	364.503611
295.778585	822.467685	180.000000	364.503632
296.098213	822.467632	200.000000	364.503655
